PDT 2009","NO_QUERY","Gymnazt","@guitar006 I know "
"0","1553949190","Sat Apr 18 15:39:14 PDT 2009","NO_QUERY","Andjelija","@Pepperfire Trying to send DM but won't work "
"0","1553949595","Sat Apr 18 15:39:18 PDT 2009","NO_QUERY","beckywitek","Sad that I'm missing nacho fest right meowwwzzz. "
"0","1553949970","Sat Apr 18 15:39:22 PDT 2009","NO_QUERY","smartie91","just watched the notebook its so sad "
"0","1553950040","Sat Apr 18 15:39:23 PDT 2009","NO_QUERY","paula_14","@THE_REAL_SHAQ im very upset, coz my brother just got kicked out of work n i really dont know what to say to him... "
"0","1553950320","Sat Apr 18 15:39:26 PDT 2009","NO_QUERY","keatonwest","loves spending saturday nights writing an english paper "
"0","1553950454","Sat Apr 18 15:39:30 PDT 2009","NO_QUERY","kirstenreimer","so i'll just be waiting here for 14 hours for my music to copy on to my other computer.. "
"0","1553950490","Sat Apr 18 15:39:30 PDT 2009","NO_QUERY","neiko34","Waking up! I am so tired! "
"0","1553950525","Sat Apr 18 15:39:28 PDT 2009","NO_QUERY","xverityx","@MelodyAnderson melody  i want to help u!"
"0","1553950560","Sat Apr 18 15:39:31 PDT 2009","NO_QUERY","juanpenguino","Been told I look like Phil Collins. Not for the first time "
"0","1553951176","Sat Apr 18 15:39:35 PDT 2009","NO_QUERY","Milva","dozens ideas for b-fiction, average amount of writing skills, lack of free time "
"0","1553951398","Sat Apr 18 15:39:37 PDT 2009","NO_QUERY","EldredJZombie","whit a lot of negative energy in my mind fear for the worst "
"0","1553951524","Sat Apr 18 15:39:40 PDT 2009","NO_QUERY","nkavassalis","Still at 151; disappointed with how badly 256kbps shoutcast works on my phone over 3G "
"0","1553951639","Sat Apr 18 15:39:40 PDT 2009","NO_QUERY","JReckitt","In bed listening to ipod, not looking forward to yet another day of french revision tomorrow "
"0","1553951991","Sat Apr 18 15:39:45 PDT 2009","NO_QUERY","ruckaroo","exhausted after a long day of babysitting "
"0","1553952032","Sat Apr 18 15:39:43 PDT 2009","NO_QUERY","itslmo","@Jazifer poor Bob.  At least he had a nice place to fly prior to....you know....."
"0","1553952140","Sat Apr 18 15:39:47 PDT 2009","NO_QUERY","ronutin","is off to work. but he's already falling asleep! "
"0","1553952804","Sat Apr 18 15:39:52 PDT 2009","NO_QUERY","hunterbtm","I love how I get a picture every 5 minutes from my family in key west...I also love how I was invited. "
